id,title,subtitle,authors,language,genre,published_date,page_count
416,The Weatherman,,"[""Steve Thayer""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Suspense"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Horror"",""Action"",""Audiobook"",""Novels""]",1996,416.0
418,Death Trance,,"[""R. D. Zimmerman""]",en,"[""Fiction"",""Mystery""]",1993-10-02,304.0
419,Firebird,,"[""Kathy Tyers""]",en,"[""Science Fiction"",""Christian"",""Christian Fiction"",""Fantasy"",""Fiction"",""Romance"",""Space"",""Space Opera"",""Science Fiction Fantasy"",""Christian Fiction"",""Christian Fantasy"",""Adventure""]",1987,265.0
420,Dangerous by Moonlight,A Dangerous Davies Novel,"[""Leslie Thomas""]",en,"[""Mystery"",""Fiction"",""Humor"",""Mystery"",""Crime"",""European Literature"",""British Literature""]",1994-01,344.0
421,Moon Island,,"[""Rosie Thomas""]",en,"[""Fiction"",""Mystery"",""Contemporary"",""Romance"",""Drama"",""Novels""]",1998,352.0
422,If My Father Loved Me,,"[""Rosie Thomas""]",en,"[""Fiction"",""Womens Fiction"",""Chick Lit""]",2004,410.0
425,Rosie of the River,,"[""Catherine Cookson""]",en,"[""Fiction"",""Historical"",""Historical Fiction"",""Romance"",""Womens Fiction"",""Novels""]",2000,253.0
426,Free Fall in Crimson,,"[""John Dann MacDonald""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Mystery"",""Detective"",""Thriller"",""Thriller"",""Mystery Thriller"",""Novels"",""Suspense"",""Action"",""Adventure""]",1981,284.0
428,Columbia,,"[""Pamela Jekel""]",en,"[""Historical"",""Historical Fiction""]",1987-07,452.0
430,First Family,,"[""David Baldacci""]",en,"[""Fiction"",""Mystery"",""Thriller"",""Suspense"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Audiobook"",""Action"",""Mystery"",""Detective"",""Adventure""]",2009,560.0
432,Tuesday's Child,,"[""Louise Bagshawe""]",en,"[""Womens Fiction"",""Chick Lit"",""Romance"",""Contemporary"",""Romance"",""Contemporary Romance"",""Fiction"",""Adult"",""Womens Fiction""]",2005,448.0
433,A God in Ruins,,"[""Leon Uris""]",en,"[""Fiction"",""Historical"",""Historical Fiction"",""Thriller"",""Politics"",""Literature"",""Jewish"",""Historical"",""Politics"",""Presidents"",""Adult"",""Literary Fiction"",""Adult Fiction""]",2000-09-05,528.0
434,The Volumetrics Weight-Control Plan,,"[""Barbara Rolls"",""Robert A. Barnett""]",en,"[""Health"",""Nonfiction"",""Food and Drink"",""Food"",""Food and Drink"",""Diets""]",2002-12-31,384.0
435,The DASH Diet for Hypertension,,"[""Mark Jenkins"",""Thomas J. Moore""]",en,"[""Health"",""Nonfiction"",""Food and Drink"",""Cookbooks"",""Food and Drink"",""Cooking"",""Reference""]",2003-03-01,368.0
438,Suspicion of Innocence,,"[""Barbara Parker""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Legal Thriller"",""Thriller"",""Thriller"",""Mystery Thriller"",""Mystery"",""Crime"",""Suspense"",""Romance"",""Romance"",""Romantic Suspense""]",1994,448.0
439,Forty Words for Sorrow,,"[""Giles Blunt""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Cultural"",""Canada"",""Thriller"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Detective"",""Literature"",""Canadian Literature"",""Adult""]",2002,425.0
440,Up Country,,"[""Nelson DeMille""]",en,"[""Fiction"",""Thriller"",""Mystery"",""Thriller"",""Mystery Thriller"",""Suspense"",""Historical"",""Historical Fiction"",""War"",""Military Fiction"",""Adventure"",""War"",""Mystery"",""Crime""]",2002,854.0
443,Mean Spirit,,"[""Will Kingdom""]",en,"[""Fiction"",""Mystery"",""Crime"",""Mystery"",""Fantasy"",""Paranormal"",""Fantasy"",""Horror"",""Thriller"",""Fantasy"",""Supernatural"",""Suspense""]",2002,571.0
445,The House of Stairs,,"[""Barbara Vine"",""Ruth Rendell""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery"",""Crime"",""Suspense"",""Thriller"",""Mystery Thriller"",""Gothic"",""Thriller"",""Psychological Thriller"",""European Literature"",""British Literature"",""Novels""]",1989,281.0
448,True Blue,,"[""Luanne Rice""]",en,"[""Romance"",""Fiction"",""Womens Fiction"",""Chick Lit"",""Romance"",""Contemporary Romance"",""Contemporary"",""Family"",""Womens Fiction"",""Audiobook"",""Adult Fiction"",""Romance"",""Love Story""]",2002,476.0
451,Got to Be Real,Four Original Love Stories,"[""E. Lynn Harris"",""Eric Jerome Dickey"",""Marcus Major"",""Colin Cahnner""]",en,"[""Cultural"",""African American"",""Romance"",""Fiction"",""Anthologies"",""American"",""African American Literature""]",2000,407.0
452,Stoner,,"[""John Williams""]",en,"[""Fiction"",""Classics"",""Literature"",""Novels"",""Literature"",""American"",""Historical"",""Historical Fiction"",""Literary Fiction"",""The United States Of America"",""Literature"",""20th Century"",""American"",""Americana""]",2006-06-20,288.0
454,Pear-shaped,,"[""Stella Newman""]",en,"[""Womens Fiction"",""Chick Lit"",""Romance"",""Fiction"",""Contemporary"",""Novels""]",2012,464.0
459,Silent Snow,,"[""Steve Thayer""]",en,"[""Mystery"",""Fiction"",""Thriller"",""Mystery Thriller"",""Suspense"",""Adult"",""Thriller"",""Historical"",""Historical Fiction"",""Novels"",""Mystery"",""Crime""]",2000-08-28,407.0
462,Monkey Bridge,,"[""Lan Cao""]",en,"[""Fiction"",""Historical"",""Historical Fiction"",""Literature"",""Asian Literature"",""Literature"",""Literary Fiction"",""Historical"",""Academic"",""School"",""Cultural"",""Asia"",""War"",""Novels""]",1998-06-01,272.0
464,High Crimes,,"[""Joseph Finder""]",en,"[""Mystery"",""Thriller"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Legal Thriller"",""Thriller"",""Mystery Thriller"",""Suspense"",""Audiobook"",""Contemporary"",""Media Tie In""]",1999-03,400.0
466,The Little Drummer Girl,,"[""John Le Carré""]",en,"[""Fiction"",""Thriller"",""Spy Thriller"",""Espionage"",""Mystery"",""Thriller"",""Mystery Thriller"",""Suspense"",""Thriller"",""Spy Thriller"",""Mystery"",""Crime"",""Novels"",""European Literature"",""British Literature""]",2000-07-20,572.0
467,Beachcombing,,"[""Maggie Dana""]",en,"[""Fiction"",""Womens Fiction"",""Chick Lit""]",2009,340.0
468,Number Ten,,"[""Sue Townsend""]",en,"[""Fiction"",""Humor"",""European Literature"",""British Literature"",""Politics"",""Contemporary"",""Novels"",""Audiobook"",""Humor"",""Comedy""]",2003-09-11,336.0
471,A Stitch in Time,,"[""Ann Rinaldi""]",en,"[""Historical"",""Historical Fiction"",""Young Adult"",""Historical"",""Fiction"",""Childrens"",""Young Adult"",""Young Adult Historical Fiction"",""Young Adult"",""Teen"",""Childrens"",""Middle Grade"",""North American Hi..."",""American History"",""Military History"",""American Revolution""]",1994,305.0
474,In the Kingdom of Mists,,"[""Jane Jakeman""]",en,"[""Historical"",""Historical Fiction"",""Mystery"",""Mystery"",""Crime"",""Fiction""]",2003,378.0
475,Blood and Honey,,"[""Graham Hurley""]",en,"[""Fiction"",""Mystery"",""Crime"",""Mystery"",""Thriller""]",2006,525.0
477,Bringing the House Down,A Family Memoir,"[""David Profumo""]",en,"[""Nonfiction"",""Autobiography"",""Memoir"",""European Literature"",""British Literature""]",2007,291.0
479,The Fields of Grief,,"[""Giles Blunt""]",en,"[""Mystery"",""Fiction"",""Cultural"",""Canada"",""Mystery"",""Crime"",""Thriller"",""Thriller"",""Mystery Thriller"",""Suspense"",""Mystery"",""Detective"",""Adult Fiction""]",2006,466.0
484,The Man of My Dreams,,"[""Curtis Sittenfeld""]",en,"[""Fiction"",""Womens Fiction"",""Chick Lit"",""Contemporary"",""Adult"",""Novels"",""Romance"",""Adult Fiction"",""Literary Fiction"",""Young Adult"",""Coming Of Age"",""Audiobook""]",2007,403.0
485,The Book of Illumination,A Novel from the Ghost Files,"[""Mary Ann Winkowski"",""Maureen Foley""]",en,"[""Mystery"",""Paranormal"",""Ghosts"",""Fantasy"",""Paranormal"",""Fiction"",""Fantasy"",""Horror"",""Novels""]",2009,310.0
488,Cheet,,"[""Anna Davis""]",en,"[""Fiction"",""Womens Fiction"",""Chick Lit"",""Romance""]",2001,312.0
492,Natchez Flame,,"[""Kat Martin""]",en,"[""Romance"",""Romance"",""Historical Romance"",""Historical"",""Westerns"",""American"",""Southern"",""Romance"",""Western Romance""]",1994-01-01,432.0
493,Blitzed,Drugs in the Third Reich,"[""Norman Ohler""]",en,"[""History"",""Nonfiction"",""War"",""War"",""World War II"",""Audiobook"",""Cultural"",""Germany"",""Historical"",""Science"",""Politics"",""War"",""Military Fiction""]",2017-04-06,368.0
496,Third Time Lucky,,"[""Meg Cabot""]",en,"[""Young Adult"",""Romance"",""Fiction"",""Contemporary"",""Womens Fiction"",""Chick Lit"",""Young Adult"",""Teen"",""Childrens"",""Humor"",""Realistic Fiction"",""Audiobook""]",2002,213.0
510,The Mercy Seat,,"[""Martyn Waites""]",en,"[""Thriller"",""Fiction"",""Mystery"",""Crime"",""European Literature"",""British Literature"",""Mystery""]",2006-01-01,421.0
512,Swapping Lives,,"[""Jane Green""]",en,"[""Fiction"",""Contemporary"",""Adult Fiction"",""Adult"",""Womens Fiction"",""Chick Lit"",""Womens Fiction"",""Audiobook"",""Humor"",""Romance"",""Contemporary Romance"",""Relationships""]",2006,410.0
515,Borderlords,,"[""Terry C. Johnston""]",en,"[""Historical"",""Historical Fiction"",""Westerns""]",1986,514.0
518,Just a Kiss Away,,"[""Jill Barnett""]",en,"[""Romance"",""Romance"",""Historical Romance"",""Historical"",""Historical"",""Historical Fiction"",""Fiction"",""Romance"",""Contemporary Romance"",""Humor"",""Adventure"",""Contemporary"",""Womens Fiction"",""Chick Lit""]",1991,342.0
519,Bride of the Mist,,"[""Christina Skye""]",en,"[""Romance"",""Fantasy"",""Paranormal"",""Romance"",""Paranormal Romance"",""Contemporary"",""Fiction"",""Science Fiction"",""Time Travel"",""Romance"",""Historical Romance"",""Romance"",""Romantic Suspense"",""Fantasy"",""Historical""]",1996-05-01,416.0
522,Spartina,,"[""John Casey""]",en,"[""Fiction"",""Novels"",""Contemporary"",""Literary Fiction"",""Literature"",""Literature"",""American"",""Adult Fiction"",""The United States Of America"",""American"",""American Fiction"",""Literature"",""20th Century""]",1990,375.0
524,When Heaven and Earth Changed Places,A Vietnamese Woman's Journey from War to Peace,"[""Le Ly Hayslip"",""Jay Wurts""]",en,"[""Nonfiction"",""Autobiography"",""Memoir"",""History"",""Cultural"",""Asia"",""Biography"",""War"",""Biography"",""Autobiography"",""Biography Memoir"",""Historical"",""Politics""]",1990,368.0
526,Without Mercy,A Woman's Struggle Against Modern Slavery,"[""Miriam Ali"",""Jana Wain""]",en,"[""Nonfiction"",""Biography"",""Biography Memoir"",""Autobiography"",""Memoir"",""Biography"",""Autobiography""]",1996,390.0
527,Burnt Sienna,,"[""David Morrell""]",en,"[""Thriller"",""Fiction"",""Mystery"",""Suspense"",""Thriller"",""Mystery Thriller"",""Action"",""Mystery"",""Crime"",""Spy Thriller"",""Espionage"",""Adventure"",""Thriller"",""Spy Thriller""]",2001-02-01,404.0
529,Left Neglected,,"[""Lisa Genova""]",en,"[""Fiction"",""Contemporary"",""Medical"",""Adult Fiction"",""Book Club"",""Adult"",""Psychology"",""Audiobook"",""Womens Fiction"",""Chick Lit"",""Family""]",2011,448.0
531,The Five Bells and Bladebone,,"[""Martha Grimes""]",en,"[""Mystery"",""Fiction"",""European Literature"",""British Literature"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Mystery"",""Cozy Mystery"",""Mystery"",""Detective"",""Emergency Services"",""Police"",""Thriller"",""Humor""]",1988,370.0
532,The Undesired Princess & the Enchanted Bunny,,"[""Decamp"",""Lyon Sprague De Camp"",""David Drake""]",en,"[""Fantasy"",""Fiction"",""Humor"",""Short Stories"",""Science Fiction""]",1990,276.0
535,The Game of Thirty,,"[""William Kotzwinkle""]",en,"[""Mystery"",""Thriller"",""Mystery Thriller"",""Fiction""]",1995,295.0
537,Highland Destiny,,"[""Hannah Howell""]",en,"[""Romance"",""Historical Romance"",""Romance"",""Historical"",""Historical"",""Historical Fiction"",""Historical"",""Medieval"",""Cultural"",""Scotland"",""Adult"",""Fiction"",""Audiobook"",""Historical Romance"",""Medieval Romance""]",1998,316.0
538,Clear and Present Danger,,"[""Tom Clancy""]",en,"[""Fiction"",""Thriller"",""Spy Thriller"",""Espionage"",""War"",""Military Fiction"",""Suspense"",""Mystery"",""Action"",""Adventure"",""Thriller"",""Mystery Thriller"",""Thriller"",""Spy Thriller""]",1990,688.0
539,He Sees You when You're Sleeping,,"[""Mary Higgins Clark"",""Carol Higgins Clark""]",en,"[""Mystery"",""Holiday"",""Christmas"",""Fiction"",""Thriller"",""Mystery Thriller"",""Suspense"",""Thriller"",""Holiday"",""Adult Fiction"",""Mystery"",""Crime"",""Adult""]",2002-11,208.0
544,Ninth Girl,,"[""Tami Hoag""]",en,"[""Mystery"",""Thriller"",""Mystery"",""Crime"",""Suspense"",""Fiction"",""Thriller"",""Mystery Thriller"",""Audiobook"",""Mystery"",""Detective"",""Adult"",""Contemporary""]",2013,405.0
546,Broken Music,A Memoir,"[""Sting""]",en,"[""Music"",""Biography"",""Nonfiction"",""Autobiography"",""Memoir"",""Biography"",""Autobiography"",""Biography Memoir"",""Music"",""Musicians"",""European Literature"",""British Literature"",""Unfinished"",""Adult""]",2004,304.0
547,No Greater Love,,"[""Danielle Steel""]",en,"[""Romance"",""Fiction"",""Historical"",""Historical Fiction"",""Romance"",""Historical Romance"",""Historical"",""Womens Fiction"",""Chick Lit"",""Contemporary"",""Drama"",""Novels"",""Adult""]",1992,380.0
548,The Last Full Measure,,"[""Jeff Shaara""]",en,"[""Historical"",""Historical Fiction"",""Military History"",""Civil War"",""Fiction"",""War"",""Historical"",""American History"",""American Civil War"",""War"",""Military Fiction"",""North American Hi..."",""American History"",""Military"",""Military History"",""Novels""]",2000,612.0
549,Johnny Panic and the Bible of Dreams,And Other Prose Writings,"[""Sylvia Plath""]",en,"[""Short Stories"",""Fiction"",""Poetry"",""Classics"",""Literature"",""Writing"",""Essays"",""Literature"",""American"",""Feminism"",""Adult Fiction"",""Literature"",""20th Century""]",2001,358.0
554,Enchanters' End Game,,"[""David Eddings""]",en,"[""Fantasy"",""Fiction"",""Fantasy"",""Epic Fantasy"",""Young Adult"",""Fantasy"",""High Fantasy"",""Science Fiction Fantasy"",""Adventure"",""Fantasy"",""Magic"",""Childrens"",""Childrens"",""Middle Grade""]",1984,372.0
556,Jephte's Daughter,,"[""Naomi Ragen""]",en,"[""Fiction"",""Literature"",""Jewish"",""Historical"",""Historical Fiction"",""Cultural"",""Israel"",""Womens Fiction"",""Chick Lit"",""Adult Fiction"",""Novels"",""Adult"",""Literature"",""American"",""Religion"",""Judaism""]",1990-01,404.0
558,Dismissed with Prejudice,,"[""J. A. Jance""]",en,"[""Mystery"",""Fiction"",""Mystery"",""Crime"",""Thriller"",""Mystery Thriller"",""Mystery"",""Detective"",""Audiobook"",""Suspense"",""Thriller"",""Adult"",""Contemporary""]",1989-06-01,384.0
564,Line of Vision,,"[""David Ellis""]",en,"[""Fiction"",""Mystery"",""Thriller"",""Thriller"",""Legal Thriller"",""Thriller"",""Mystery Thriller"",""Suspense"",""Novels"",""Adult Fiction"",""Literature"",""American"",""Audiobook""]",2002-02-05,448.0
568,Imajica II,The Reconciliation,"[""Clive Barker""]",en,"[""Fantasy"",""Horror"",""Fiction"",""Science Fiction"",""Science Fiction Fantasy"",""Speculative Fiction"",""Fantasy"",""Paranormal"",""Fantasy"",""Urban Fantasy"",""Fantasy"",""Dark Fantasy"",""Adventure""]",1995-05-10,544.0
571,Dazzle,,"[""Judith Krantz""]",en,"[""Fiction"",""Womens Fiction"",""Chick Lit"",""Romance"",""Contemporary"",""Romance"",""Contemporary Romance"",""Drama"",""Womens Fiction"",""Adult Fiction"",""Roman"",""Adult""]",1992,575.0
573,Ice Station,,"[""Matthew Reilly""]",en,"[""Thriller"",""Fiction"",""Action"",""Adventure"",""War"",""Military Fiction"",""Mystery"",""Suspense"",""Thriller"",""Mystery Thriller"",""Science Fiction"",""Audiobook""]",2007,611.0
574,Ender's Game,,"[""Orson Scott Card"",""Brian Harrison""]",en,"[""Science Fiction"",""Young Adult"",""Fantasy"",""Classics"",""Science Fiction Fantasy"",""Science Fiction"",""Dystopia"",""War"",""Audiobook"",""Adventure"",""Novels""]",1997,357.0
577,Retribution,"The Battle for Japan, 1944-45","[""Max Hastings""]",en,"[""History"",""Nonfiction"",""Military"",""Military History"",""War"",""War"",""World War II"",""War"",""Military Fiction"",""Cultural"",""Japan"",""Audiobook"",""North American Hi..."",""American History"",""Cultural"",""Asia""]",2009,615.0
579,Crisis Investing,Opportunities and Profits in the Coming Great Depression,"[""Douglas R. Casey""]",en,"[""Economics"",""Economics"",""Finance"",""Currency"",""Money""]",1981,290.0
580,I'm a Believer,,"[""Jessica Adams""]",en,"[""Womens Fiction"",""Chick Lit"",""Fiction"",""Romance""]",2002,384.0
585,Every Secret Thing,"My Family, My Country","[""Gillian Slovo""]",en,"[""Nonfiction"",""Cultural"",""Africa"",""Biography"",""Southern Africa"",""South Africa"",""Autobiography"",""Memoir"",""History"",""Biography"",""Autobiography"",""Book Club"",""Biography Memoir""]",1997,282.0
586,Vampire Blood Trilogy,,"[""Darren Shan""]",en,"[""Fantasy"",""Young Adult"",""Paranormal"",""Vampires"",""Horror"",""Fantasy"",""Paranormal"",""Fiction"",""Fantasy"",""Urban Fantasy"",""Fantasy"",""Supernatural"",""Childrens"",""Young Adult"",""Teen""]",2003,510.0
588,China Boy,A Novel,"[""Gus Lee""]",en,"[""Fiction"",""Cultural"",""China"",""Literature"",""Asian Literature"",""Young Adult"",""Coming Of Age"",""Cultural"",""Asia"",""Unfinished"",""Young Adult"",""Historical"",""Adult Fiction"",""Literary Fiction""]",1992,394.0
589,Silver,,"[""Penny Jordan""]",en,"[""Romance"",""Category Romance"",""Harlequin"",""Contemporary"",""Romance"",""Contemporary Romance"",""Fiction""]",1990,507.0
590,Deck the Halls,,"[""Mary Higgins Clark"",""Carol Higgins Clark""]",en,"[""Mystery"",""Holiday"",""Christmas"",""Fiction"",""Suspense"",""Holiday"",""Thriller"",""Mystery Thriller"",""Thriller"",""Adult"",""Mystery"",""Crime"",""Romance""]",2001-11,202.0
591,A Murder of Quality,,"[""John Le Carré""]",en,"[""Fiction"",""Mystery"",""Thriller"",""Mystery"",""Crime"",""Spy Thriller"",""Espionage"",""Audiobook"",""Thriller"",""Mystery Thriller"",""European Literature"",""British Literature"",""Mystery"",""Detective"",""Thriller"",""Spy Thriller""]",1994,176.0
594,Serpent,A Novel from the NUMA Files,"[""Clive Cussler"",""Paul Kemprecos""]",en,"[""Adventure"",""Fiction"",""Thriller"",""Mystery"",""Action"",""Suspense"",""Contemporary"",""Thriller"",""Mystery Thriller"",""Historical"",""Historical Fiction"",""Historical""]",2000-05-01,480.0
595,Tom Clancy's Net Force,Breaking Point,"[""Tom Clancy"",""Steve R. Pieczenik"",""Steve Perry""]",en,"[""Fiction"",""Thriller"",""Action"",""Science Fiction"",""Mystery"",""War"",""Military Fiction"",""Adventure"",""Spy Thriller"",""Espionage"",""Suspense"",""Speculative Fiction""]",2000,352.0
596,"My Zulu, Myself",,"[""Joy Chambers""]",en,"[""Cultural"",""Africa""]",1995,594.0
597,It was on Fire when I Lay Down on it,,"[""Robert Fulghum""]",en,"[""Nonfiction"",""Humor"",""Writing"",""Essays"",""Self Help"",""Inspirational"",""Philosophy"",""Short Stories"",""Autobiography"",""Memoir"",""Humor"",""Comedy"",""Spirituality""]",1989,210.0
599,Probable Cause,,"[""Grif Stockley""]",en,"[""Fiction""]",1993,343.0
